Blue Bottle Coffee, 0.94145822525, 315 Linden St, Hayes Valley, San Francisco, CA 94102
Latte Express, 0.387522876263, 48 5th St, Union Square, San Francisco, CA 94103
Schoggi Imported Swiss Chocolates, 0.386912733316, 87 Yerba Buena Ln, Union Square, San Francisco, CA 94103
Cafe Cole, 0.385692477226, 609 Cole St, The Haight, San Francisco, CA 94117
Starbucks, 0.385387420654, 1899 Union St, Marina/Cow Hollow, San Francisco, CA 94123
The Posh Bagel, 0.384167164564, 4 Embarcadero Ctr, Financial District, San Francisco, CA 94111
Starbucks, 0.38233679533, 100 W Portal Ave, West Portal, San Francisco, CA 94127
Biscoff Coffee Corner, 0.381421595812, 39 Pier, Ste 213, North Beach/Telegraph Hill, San Francisco, CA 94133
Starbucks, 0.38111653924, 201 Spear St, Ste 100, Financial District, San Francisco, CA 94105
Starbucks, 0.380811452866, 7 3rd St, Union Square, San Francisco, CA 94103
Specialty's Cafe & Bakery, 0.380811452866, 500 Howard St, Financial District, San Francisco, CA 94105
Cafe Destijl, 0.380811452866, 1 Union St, North Beach/Telegraph Hill, San Francisco, CA 94111
Caffé Central, 0.380506396294, 170 O'farrell St, Union Square, San Francisco, CA 94102
Spiro, 0.380506396294, 826 Van Ness Ave, Tenderloin, San Francisco, CA 94109
Super Cue Cafe, 0.380201339722, 1330 Ocean Ave, Westwood Park, San Francisco, CA 94112
Espresso Roma Cafe, 0.379591196775, 3130 Fillmore St, Marina/Cow Hollow, San Francisco, CA 94123
Peet's Coffee & Tea, 0.379286140203, 2300 16th St, Ste 240, Mission, San Francisco, CA 94103
Latte Express, 0.379286140203, 648 4th St, SoMa, San Francisco, CA 94107
Gateway Croissant, 0.378370940685, 390 Golden Gate Ave, Civic Center, San Francisco, CA 94102
Chat's Roasting Company, 0.378065884113, 301 Arkansas St, Potrero Hill, San Francisco, CA 94107
Starbucks, 0.376540571451, 3995 24th St, Noe Valley, San Francisco, CA 94114
Hayes Valley Bakeworks, 0.376540571451, 550 Gough St, Hayes Valley, San Francisco, CA 94102
Cool Tea Bar, 0.376235514879, 643 Clay St, Financial District, San Francisco, CA 94111
Crave, 0.375655889511, 2164 Polk St, Russian Hill, San Francisco, CA 94109
Starbucks, 0.375625371933, 44 Montgomery St, Ste 1200, Financial District, San Francisco, CA 94104
Foundation Cafe, 0.375625371933, 335 Kearny St, Chinatown, San Francisco, CA 94108
All Star Cafe, 0.375625371933, 1500 Market St, Hayes Valley, San Francisco, CA 94102
Caffe Roma Coffee Roasting, 0.374100059271, 885 Bryant St, SoMa, San Francisco, CA 94103
Mitsu Teahouse, 0.373215377331, 22 Peace Plz, Ste 440, Japantown, San Francisco, CA 94115
Cumaica Coffee, 0.373184859753, 1398 Mission St, SoMa, San Francisco, CA 94103
Showplace Caffè, 0.372879803181, 715 Brannan St, SoMa, San Francisco, CA 94103
Starbucks, 0.372574746609, 455 Market St, Financial District, San Francisco, CA 94105
Cafe Encore, 0.372574746609, 488 Post St, Union Square, San Francisco, CA 94102
Moka Coffee, 0.372269660234, 1605 Polk St, Nob Hill, San Francisco, CA 94109
Starbucks, 0.371964603662, 490 Brannan St, SoMa, San Francisco, CA 94107
Notes From Underground, 0.371659547091, 2399 Van Ness Ave, Pacific Heights, San Francisco, CA 94109
Caffe Cento, 0.371659547091, 801 Powell St, Nob Hill, San Francisco, CA 94108
Peet's Coffee & Tea, 0.371049404144, 555 9th Street, Suite B5, SoMa, San Francisco, CA 94103
Starbucks, 0.370439291, 36 2nd St, Financial District, San Francisco, CA 94105
Starbucks, 0.370134234428, 201 3rd St, Financial District, San Francisco, CA 94103
Parlor 1255, 0.370134234428, 1255 Battery St, North Beach/Telegraph Hill, San Francisco, CA 94111
Starbucks, 0.369524091482, 264 Kearny St, Financial District, San Francisco, CA 94108
Barbary Coast, 0.369524091482, 55 Cyril Magnin St, Union Square, San Francisco, CA 94102
Boba Delight, 0.36921903491, 528 Larkin, Tenderloin, San Francisco, CA 94102
Starbucks, 0.368608891964, 390 Stockton St, Union Square, San Francisco, CA 94108
The Sage Cafe, 0.368303835392, 340 Grove St, Hayes Valley, San Francisco, CA 94102
Peet's Coffee & Tea, 0.367693722248, 1400 Van Ness Ave, Nob Hill, San Francisco, CA 94109
El Cafetazo, 0.367083579302, 3087 16th St, Mission, San Francisco, CA 94103
Muddy Waters Coffee House, 0.366809040308, 521 Valencia Street, Mission, San Francisco, CA 94110
The Coffee Bean & Tea Leaf, 0.36677852273, 155 Montgomery St, Financial District, San Francisco, CA 94104
Starbucks, 0.366473466158, 1298 Howard St, SoMa, San Francisco, CA 94103
What A Grind, 0.365863323212, 881 Post St, Lower Nob Hill, San Francisco, CA 94109
Cumaica Coffee, 0.36555826664, 4726 Mission St, Excelsior, San Francisco, CA 94112
Starbucks, 0.36555826664, 565 Clay St, Financial District, San Francisco, CA 94111
Pacific Puffs, 0.365253210068, San Francisco Westfield Ctr, 865 Market St, Union Square, San Francisco, CA 94103
Tazza D' Amore, 0.365253210068, King Caltrain Station, 700 4th St, SoMa, San Francisco, CA 94107
Creighton's Bakery & Cafe, 0.364948123693, 5214 Diamond Heights Blvd, Diamond Heights, San Francisco, CA 94131
Carlin's Cafe, 0.364643067122, 298 Valencia St, Mission, San Francisco, CA 94103
Cup & Cake Café, 0.36433801055, Pier 39, 2nd Level, North Beach/Telegraph Hill, San Francisco, CA 94133
Coffee Break, 0.36433801055, 4601 Geary Blvd, Inner Richmond, San Francisco, CA 94118
Starbucks, 0.36433801055, 425 Battery St, Financial District, San Francisco, CA 94111
Starbucks, 0.36433801055, The Embarcadero & Washington St, Embarcadero, San Francisco, CA 94111
Starbucks, 0.36433801055, 350 Parnassus St, Inner Sunset, San Francisco, CA 94117
Peet's Coffee & Tea, 0.364032953978, 595 Market St, Ste 143, Financial District, San Francisco, CA 94105
Starbucks, 0.363727867603, 52 California St, Financial District, San Francisco, CA 94111
Palio Cafe, 0.363117754459, 500 Parnassus Ave, Inner Sunset, San Francisco, CA 94122
Transit Cafe, 0.363117754459, 215 Lincoln Blvd, Presidio, San Francisco, CA 94129
Starbucks, 0.363117754459, 1255 Battery St, Ste 600, North Beach/Telegraph Hill, San Francisco, CA 94111
Starbucks, 0.362812697887, 295 California St, Financial District, San Francisco, CA 94111
Railroad Expresso, 0.362507611513, 705 Monterey Blvd, Outer Mission, San Francisco, CA 94127
Starbucks, 0.361592441797, 123 Mission St, Financial District, San Francisco, CA 94105
Il Caffe, 0.360982298851, Union Sq, Between Macy's and Saks 5th Ave, SoMa, San Francisco, CA 94199
Bom Dia Market, 0.360982298851, Noe Valley, 1598 Sanchez St, Noe Valley, San Francisco, CA 94131
Caffè D'Amore, 0.360372185707, Caltrain Station, 4th St & King St, SoMa, San Francisco, CA 94107
Starbucks, 0.360372185707, 99 Jackson St, Financial District, San Francisco, CA 94111
Tiffanys Cafe, 0.360067099333, 3801 3rd St, Bayview-Hunters Point, San Francisco, CA 94124
Starbucks, 0.360067099333, 3735 Buchanan St, Marina/Cow Hollow, San Francisco, CA 94123
Allstar Cafe, 0.359456986189, 98 9th St, SoMa, San Francisco, CA 94103
Ten Ren's Tea, 0.359151929617, 550 Grant Ave, Chinatown, San Francisco, CA 94108
Nena's Restaurant, 0.358846843243, 3459 Mission St, Bernal Heights, San Francisco, CA 94110
Starbucks, 0.358846843243, 398 Market St, Financial District, San Francisco, CA 94111
La Reyna Bakery & Coffee Shop, 0.358541786671, 3114 24th St, Mission, San Francisco, CA 94110
Les Croissants Cafe, 0.358236730099, 1840 Geary Blvd, Lower Pacific Heights, San Francisco, CA 94115
Tart To Tart, 0.357962191105, 90 New Montgomery St, Financial District, San Francisco, CA 94105
Peet's Coffee & Tea, 0.357626587152, 1 California St., Financial District, San Francisco, CA 94111
Quickly, 0.35610127449, 4482 Mission St, Outer Mission, San Francisco, CA 94112
Caffe Trinity, 0.35610127449, 1145 Market St, SoMa, San Francisco, CA 94103
Jeremiah's Pick Coffee Company, 0.355796217918, 1495 Evans Ave, Bayview-Hunters Point, San Francisco, CA 94124
Levi Plaza Cafe, 0.355186074972, 1155 Battery St, North Beach/Telegraph Hill, San Francisco, CA 94111
Javalencia Café, 0.355186074972, 1594 Market St, Hayes Valley, San Francisco, CA 94103
Starbucks, 0.354575961828, 701 Battery St, Financial District, San Francisco, CA 94111
Cafe Harrison, 0.354575961828, 1830 Harrison Street, Mission, San Francisco, CA 94103
Starbucks, 0.354575961828, 100 Montgomery St, Financial District, San Francisco, CA 94104
Road House Coffee Company, 0.354270905256, 5191 3rd St, Bayview-Hunters Point, San Francisco, CA 94124
Gallery Cafe Live, 0.354270905256, 587 Post St, Union Square, San Francisco, CA 94102
Caruso's, 0.354270905256, The Westin St Francis, 335 Powell St, Union Square, San Francisco, CA 94102
Academy Café, 0.35399633646, The California Academy of Sciences, 55 Music Concourse Dr, San Francisco, CA 94118
May's Coffee Shop, 0.35399633646, 1737 Post St, Japantown, San Francisco, CA 94115
Natural Tea Shop, 0.353355705738, 1199 #D Stockton Street, Chinatown, San Francisco, CA 94133
Blanc Cafe, 0.353355705738, 549 Irving St., Inner Sunset, San Francisco, CA 94122
Starbucks, 0.353355705738, 5290 Diamond Heights, Diamond Heights, San Francisco, CA 94131
Eva's Coffee, 0.353355705738, 1443 A Lombard St, Marina/Cow Hollow, San Francisco, CA 94123
Starbucks, 0.353050649166, 564 Market St, Financial District, San Francisco, CA 94105
Panda Boba, 0.353050649166, 2763 San Bruno Ave, Excelsior, San Francisco, CA 94134
Nas Coffee II, 0.35244050622, 275 Battery St, Financial District, San Francisco, CA 94111
United Nations Cafe, 0.35244050622, 1 United Nations Plaza, Civic Center, San Francisco, CA 94102
Starbucks, 0.352135449648, 100 1st St, Financial District, San Francisco, CA 94105
Starbucks, 0.352135449648, 170 O' Farrell, Union Square, San Francisco, CA 94102
Cafe Rocca, 0.352135449648, 100 Pine St, Financial District, San Francisco, CA 94111
Jims's Sandwich & Smoke Shop, 0.351830393076, 600 20th St, Dogpatch, San Francisco, CA 94107
La Noísette Cafe and Delí, 0.351525306702, 1905 Mission St, Mission, San Francisco, CA 94103
Galvanize Cafe, 0.351525306702, 44 Tehama St, 1st Fl, Financial District, San Francisco, CA 94105
Mint Cafe, 0.351525306702, 1 Dr Carlton B Goodlett Pl, Civic Center, San Francisco, CA 94102
Noble Groceries, 0.35122025013, 156 8th St, SoMa, San Francisco, CA 94103
Golden Gate University Cafe, 0.35122025013, 40 Jessie St, Financial District, San Francisco, CA 94105
Japan Home Center, 0.35122025013, 4653 Mission St, Excelsior, San Francisco, CA 94112
Good Morning Cafe, 0.35122025013, 845 Howard St, SoMa, San Francisco, CA 94103
Four Barrel Coffee Stand, 0.350610136986, 1 Sausalito - San Francisco Ferry Bldg, Embarcadero, San Francisco, CA 94111
Corazon, 0.350610136986, 2788 Mission St, Mission, San Francisco, CA 94110
San Francisco Coffee Roasting Co, 0.350610136986, Pier 39, North Beach/Telegraph Hill, San Francisco, CA 94133
Gaudi, 0.350610136986, 2944 16th St, Mission, San Francisco, CA 94103
Muddy's Coffee House, 0.347284942865, 1304 Valencia St, Mission, San Francisco, CA 94110
Morning Brew Cafe, 0.343319118023, 401 Sansome St, Financial District, San Francisco, CA 94111
The Posh Bagel, 0.339658349752, 742 Irving St, Inner Sunset, San Francisco, CA 94122
Quickly, 0.338468581438, 331 Clement St, Inner Richmond, San Francisco, CA 94118
Union Street Coffee Roastery, 0.337522894144, 2191 Union St, Marina/Cow Hollow, San Francisco, CA 94123
Quickly - Kobe Bento, 0.336912751198, 901 Kearny St, Chinatown, San Francisco, CA 94133
Starbucks, 0.335997581482, 201 Powell St, Union Square, San Francisco, CA 94102
Sacred Grounds Coffee House, 0.335692495108, 2095 Hayes St, NoPa, San Francisco, CA 94117
La Boulange de Sunset, 0.332031726837, 1266 9th Ave, Inner Sunset, San Francisco, CA 94122
Starbucks, 0.329286158085, 1390 Market St, Ste 107, Civic Center, San Francisco, CA 94102
The Roastery, 0.328981101513, 199 New Montgomery St, Financial District, San Francisco, CA 94105
Starbucks, 0.327455788851, 2165 Polk St, Russian Hill, San Francisco, CA 94109
Starbucks, 0.327150702477, 74 New Montgomery St, Ste 100, Financial District, San Francisco, CA 94105
Javalencia Cafe, 0.326845645905, 920 Valencia St, Mission, San Francisco, CA 94110
Beach Hut Cafe & Snack Bar, 0.325930446386, 1199 E Beach, Marina/Cow Hollow, San Francisco, CA 94123
Starbucks, 0.325320333242, 27 Drumm St, Financial District, San Francisco, CA 94111
Battery Street Coffee Roastery, 0.324405133724, 950 Battery St, North Beach/Telegraph Hill, San Francisco, CA 94111
Cafe Bellini, 0.324100077152, 865 Market St, Ste C46, Union Square, San Francisco, CA 94103
Starbucks, 0.32379502058, 1799 Fulton St, NoPa, San Francisco, CA 94117
Starbucks, 0.323489934206, 2132 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123
Chocolate Chair, 0.322879821062, 1737 Post St, Ste 383, Japantown, San Francisco, CA 94115
Starbucks, 0.322879821062, 462 Powell St, Union Square, San Francisco, CA 94102
Starbucks, 0.322879821062, 2222 Fillmore St, Pacific Heights, San Francisco, CA 94115
Caffe Moda, 0.32257476449, 160 7th St, SoMa, San Francisco, CA 94103
Starbucks, 0.321659564972, 120 4th St, Financial District, San Francisco, CA 94103
Roxanne Cafe, 0.321384996176, 570 Powell St, Union Square, San Francisco, CA 94108
Starbucks, 0.3213545084, 499 Bay St, North Beach/Telegraph Hill, San Francisco, CA 94133
Starbucks, 0.320744365454, 780 Market St, Union Square, San Francisco, CA 94102
Starbucks, 0.319219052792, 1401 Van Ness Ave, Lower Pacific Heights, San Francisco, CA 94109
Starbucks, 0.31891399622, 359 Grant Ave, Union Square, San Francisco, CA 94108
Cafe Muse, 0.316168397665, 785 8th Ave, Inner Richmond, San Francisco, CA 94118
Claddagh Coffee, 0.315558284521, 951 Geneva Ave, Excelsior, San Francisco, CA 94112
Starbucks, 0.315558284521, Nikko Hotel, 222 Mason St, Tenderloin, San Francisco, CA 94102
Starbucks, 0.314948141575, 1750 Divisadero St, Lower Pacific Heights, San Francisco, CA 94115
Starbucks, 0.314338028431, 350 Rhode Island, Potrero Hill, San Francisco, CA 94103
The Pub, 0.314032971859, Mission Bay Community Ctr, 1675 Owens St, SoMa, San Francisco, CA 94158
Chai-Yo Sweets & Treats, 0.314032971859, 1335 Polk St, Nob Hill, San Francisco, CA 94109
Pebbles Cafe, 0.313727885485, 2852 Diamond St, Glen Park, San Francisco, CA 94131
Lucky Ocean Cafe, 0.313422828913, 1501 Ocean Ave, Ingleside, San Francisco, CA 94112
Toast Eatery, 0.313117772341, 160 W Portal Ave, West Portal, San Francisco, CA 94127
Starbucks, 0.312812715769, 333 Market St, Financial District, San Francisco, CA 94105
Starbucks, 0.312507629395, 1560 Van Ness Ave, Nob Hill, San Francisco, CA 94109
Starbucks, 0.312507629395, 442 Geary St, Union Square, San Francisco, CA 94102
Cumaica Coffee, 0.311897516251, 2800 California St, Pacific Heights, San Francisco, CA 94115
Starbucks, 0.311592459679, 2018 Market St, Duboce Triangle, San Francisco, CA 94114
Teavana, 0.311287373304, 865 Market St, Union Square, San Francisco, CA 94103
Quickly - Kobe Bento, 0.31067726016, 44 W Portal Ave, West Portal, San Francisco, CA 94127
CCSF City Cafe, 0.309762060642, 50 Phelan Ave, Westwood Park, San Francisco, CA 94112
Silverstone Cafe, 0.30945700407, 3278 24th St, Mission, San Francisco, CA 94110
Focaccia Market & Bakery, 0.307626605034, 1198 Mission St, SoMa, San Francisco, CA 94102
Allstar Donuts & Sandwich, 0.307321548462, 1500 Market St, Hayes Valley, San Francisco, CA 94102
Starbucks, 0.306406348944, 1 Market Plz, Financial District, San Francisco, CA 94105
Bean Here, Brew That, 0.306406348944, 3901 18th St, Castro, San Francisco, CA 94114
Peet's Coffee & Tea Cart, 0.3057962358, 120 Stockton St, Union Square, San Francisco, CA 94108
Quickly, 0.30457597971, Fisherman Wharf, 2800 Leavenworth St, Ste A11, North Beach/Telegraph Hill, San Francisco, CA 94133
Starbucks, 0.304270923138, 789 Mission St, Financial District, San Francisco, CA 94103
Community Table, 0.303965836763, Jewish Community Center of San Francisco, 3200 California St, Pacific Heights, San Francisco, CA 94118
Ox Cafe & Tea, 0.303660780191, 798 S Van Ness Ave, Mission, San Francisco, CA 94110
Moolicious, 0.303355723619, 101 4th St, Financial District, San Francisco, CA 94103
SFAI Cafe, 0.302135467529, 800 Chestnut St, Russian Hill, San Francisco, CA 94133
Slow City Cafe, 0.301525324583, Civic Center Plz, Civic Center, San Francisco, CA 94102
Power Up Cafe, 0.301220268011, 1001 Brannan St, SoMa, San Francisco, CA 94103
Bien Hoa, 0.300915211439, 463 Ellis St, Tenderloin, San Francisco, CA 94102
Lost Ladle Cafe, 0.300915211439, 655 Montgomery St, Financial District, San Francisco, CA 94111
Tea & Red Wine, 0.300610154867, 1700 Polk St, Nob Hill, San Francisco, CA 94107
Gourmet Graffeo Coffee & Tea & Chocolate Truffles, 0.300610154867, 536 Davis Street, Financial District, San Francisco, CA 94111
Java Source Market, 0.300610154867, 500 2nd Ave, Inner Richmond, San Francisco, CA 94118
Drip, 0.300610154867, 1337 Sutter St, Lower Pacific Heights, San Francisco, CA 94109
Javawalk, 0.300305068493, North Beach/Telegraph Hill, San Francisco, CA 94133
3.3 Snack bar Cafe, 0.300305068493, 112 Waverly Pl, Chinatown, San Francisco, CA 94108
Tea Papa, 0.300305068493, 560 Balboa St, Inner Richmond, San Francisco, CA 94118
Honey Donut, 0.300305068493, 87 6th St, SoMa, San Francisco, CA 94103
Jittery John's, 0.300305068493, SoMa, San Francisco, CA
De La Paz Coffee, 0.300305068493, 933 Treat Ave, Mission, San Francisco, CA 94110
Chatime, 0.300305068493, 1170 Powell St, Chinatown, San Francisco, CA 94108
The Wheat House Bakery, 0.300305068493, 25 Leland Ave, Visitacion Valley, San Francisco, CA 94134
Dignita, 0.300305068493, 1028 Market St, Tenderloin, San Francisco, CA 94102
Cafe Vivo, 0.300305068493, 307 Kearny Street, Financial District, San Francisco, CA 94108
Royal Ground, 0.300305068493, 482 Hayes St, Hayes Valley, San Francisco, CA 94102
Starbucks, 0.284167170525, 744 Irving St, Inner Sunset, San Francisco, CA 94122
Starbucks, 0.275625377893, 865 Market St, Union Square, San Francisco, CA 94103
Quickly, 0.274405121803, 5301 Mission St, Crocker-Amazon, San Francisco, CA 94112
Quickly, 0.272879809141, 2845 Mission St, Mission, San Francisco, CA 94110
Starbucks, 0.271354496479, 1231 Market St, SoMa, San Francisco, CA 94103
Starbucks, 0.268303841352, 1501 Fillmore St, Western Addition, San Francisco, CA 94115
Peet's Coffee & Tea, 0.26677852869, Westfield San Francisco Centre Concourse Level, 845 Market St, Union Square, San Francisco, CA 94103
Specialty's Cafe & Bakery, 0.26433801651, 680 Folsom St, Financial District, San Francisco, CA 94107
Cafe Bellini, 0.262812703848, 17 Powell St, Union Square, San Francisco, CA 94102
Starbucks, 0.26189750433, 2801 Jones St, Ste 111, North Beach/Telegraph Hill, San Francisco, CA 94133
Starbucks, 0.260067105293, 333 O'Farrell St, Tenderloin, San Francisco, CA 94102
Starbucks, 0.259762048721, Macy's Union Square, 170 O'Farrell Street, 4th Fl, Union Square, San Francisco, CA 94102
Starbucks, 0.258541792631, 390 Stockton St, Union Square, San Francisco, CA 94108
Starbucks, 0.258541792631, 685 Beach St, Russian Hill, San Francisco, CA 94109
Starbucks, 0.257626593113, City Target, 85 Masonic Ave, Anza Vista, San Francisco, CA 94118
Starbucks, 0.257626593113, 299 2nd St, Financial District, San Francisco, CA 94105
Starbucks, 0.254270911217, 2020 Market St, Duboce Triangle, San Francisco, CA 94114
Starbucks, 0.254270911217, 299 2nd St, Financial District, San Francisco, CA 94105
Quickly, 0.253996342421, 1039 Ocean Ave, Ingleside, San Francisco, CA 94112
Java on Ocean, 0.253050655127, 1700 Ocean Ave, Mount Davidson Manor, San Francisco, CA 94112
Starbucks, 0.25244051218, Marriott Hotel, 55 Fourth St, Union Square, San Francisco, CA 94103
Cafe 101, 0.252135455608, 101 Henry Adams St, SoMa, San Francisco, CA 94103
The Windsor Tea Room, 0.25122025609, King George Hotel, 334 Mason St, Civic Center, San Francisco, CA 94102
Carousel Cafe, 0.25122025609, 221 4th St, Ste 5, Financial District, San Francisco, CA 94103
Intelligentsia Coffee, 0.25122025609, 1125 Mariposa St, Potrero Hill, San Francisco, CA 94107
Schwab Plaza Cafe, 0.250915199518, 211 Main Street, Financial District, San Francisco, CA 94105
Starbucks, 0.250915199518, 2300 16th St, Unit 203, Mission, San Francisco, CA 94103
Scooter, 0.250915199518, Montgomery Bart Station, 598 Market St, Financial District, San Francisco, CA 94104
Café Kendrick, 0.250915199518, 2199 Fulton St, Room 120, Inner Richmond, San Francisco, CA 94118
Steep Brew, 0.250915199518, 1765 California St, Lower Pacific Heights, San Francisco, CA 94109
Peet's Coffee & Tea, 0.250610142946, 3rd St & Terry Francois Blvd, SoMa, San Francisco, CA 94158
Cafe Razzi, 0.250610142946, 2565 3rd St, Ste 313, Dogpatch, San Francisco, CA 94107
Maggie's Cafe, 0.221354484558, 848 Grant Ave, Chinatown, San Francisco, CA 94108
Milk Tea on Fillmore, 0.210982307792, 1522 Fillmore St, Fillmore, San Francisco, CA 94115
Peace Cafe, 0.208846867085, Red Victorian Peace Center, 1665 Haight St, The Haight, San Francisco, CA 94117
Tan's Cafe III, 0.204270899296, 155 Francisco Street, North Beach/Telegraph Hill, San Francisco, CA 94133
Loop Neighborhood, 0.202745586634, 2890 3rd St, Potrero Hill, San Francisco, CA 94107
Java Xpress, 0.202135458589, 1095 Market St., Tenderloin, San Francisco, CA 94103
Outtakes Cafe at University of San Francisco, 0.202135458589, 2800 Turk Blvd, Inner Richmond, San Francisco, CA 94118
Segafredo Zanetti, 0.20122025907, 17 Powell Street, Union Square, San Francisco, CA 94104
John's Coffee Shop, 0.200915202498, 2738 Mission St, Mission, San Francisco, CA 94110
Sidewalk Café, 0.200305074453, 2001 Polk St, Nob Hill, San Francisco, CA 94109
Silverstone Cafe, 0.100305065513, 3278 24th St, Mission, San Francisco, CA 94110
Kopi Luwak Trading Company, 0.100305065513, 463 Union St, North Beach/Telegraph Hill, San Francisco, CA 94133
Adante's Inferno Internet Cafe, 0.100305065513, 608 Geary St, Lower Nob Hill, San Francisco, CA 94109
Tully's, 0.100305065513, 24 Willie Mays Plz, SoMa, San Francisco, CA 94107